submission_id,marketing_channel,loan_amount,age,income,fico,prequal_completed,prequal_rates_received,cosigner_invited,cosigner_active,full_form_in_progress,full_form_completed,offer_accepted
3133160,Organic,95000,43,30000,656,1,0,0,0,0,0,0
3108946,Paid,51454,37,39000,725,1,0,1,1,1,1,0
2008575,Paid,73000,41,140000,824,1,1,0,0,0,0,0
3028695,Partner,39609,28,108000,773,1,1,0,0,0,0,0
1995951,Paid,41802,28,37000,774,1,1,1,1,1,1,1
2204842,Organic,140000,44,92000,769,1,1,0,0,0,0,0
2303224,Organic,7500,20,25041,625,1,0,0,0,0,0,0
2327163,Paid,40000,45,77000,769,1,1,0,0,1,0,0
2045421,Partner,54000,33,42000,693,1,1,1,0,0,0,0
3133778,Paid,50000,46,43500,725,1,1,0,0,0,0,0
2981526,Partner,100000,23,24960,686,1,0,0,0,0,0,0
2995989,Partner,30000,40,55000,746,1,1,0,0,1,0,0
2911212,Organic,124000,32,88000,757,1,1,0,0,0,0,0
2230269,Paid,35048,21,60000,690,1,1,0,0,0,0,0
2217576,Organic,60000,24,34000,723,1,1,0,0,1,0,0
2123376,Partner,240000,28,97344,728,1,1,0,0,0,0,0
3054382,Organic,33412,29,70000,757,1,1,0,0,0,0,0
2513338,Partner,31000,24,18604,615,1,0,0,0,0,0,0
2848050,Paid,250000,47,130000,627,1,0,0,0,0,0,0
2715373,Paid,56858,31,51440,735,1,1,0,0,0,0,0
2928914,Partner,17729,55,70000,702,1,1,0,0,1,1,0
3001528,Organic,14000,25,28000,713,1,1,1,0,0,0,0
2348228,Partner,80000,25,63000,770,1,1,0,0,0,0,0
2751706,Organic,8000,35,61000,820,1,1,0,0,0,0,0
2706143,Partner,22310,31,21600,806,1,0,1,1,1,0,0
2347876,Partner,72000,26,103000,746,1,1,0,0,0,0,0
2097249,Organic,8031,30,61000,658,1,0,0,0,0,0,0
2744432,Organic,42000,31,32844,726,1,0,0,0,0,0,0
2077000,Partner,24274,39,135000,622,1,0,0,0,0,0,0
2356322,Partner,84200,32,100000,782,1,1,0,0,1,1,1
2629781,Partner,97122,29,53065,772,1,0,0,0,0,0,0
2176062,Partner,5700,24,90000,762,1,1,0,0,0,0,0
3076726,Organic,34000,38,1400,566,1,0,0,0,0,0,0
2272420,Partner,18200,34,100000,747,1,1,0,0,0,0,0
2547004,Paid,75814,32,135000,780,1,1,0,0,0,0,0
2633496,Partner,10000,52,70000,835,1,1,1,0,0,0,0
2090459,Paid,20000,29,47000,700,1,0,0,0,0,0,0
2816292,Paid,9972,28,25544,739,1,0,0,0,0,0,0
2724617,Partner,6324,26,31000,729,1,0,1,0,0,0,0
2704978,Paid,30000,27,5400,779,1,0,0,0,0,0,0
2484193,Partner,11000,56,50000,627,1,0,0,0,0,0,0
2061249,Partner,28000,25,40000,780,1,1,0,0,0,0,0
1925659,Partner,54106,34,88000,816,1,1,1,0,1,1,1
2730998,Organic,10000,28,50000,756,1,1,0,0,0,0,0
2966446,Paid,2400,22,15000,632,1,0,0,0,0,0,0
2515697,Organic,31854,61,94000,850,1,1,1,0,1,1,1
2923505,Organic,47000,27,37440,761,1,1,0,0,0,0,0
1965404,Organic,39353,25,50000,748,1,1,1,0,0,0,0
2179767,Paid,115000,43,175000,812,1,1,0,0,0,0,0
2705364,Partner,8500,47,60000,806,1,1,0,0,0,0,0
2241061,Paid,34917,26,32000,603,1,0,0,0,0,0,0
3135606,Paid,10186,26,35540,789,1,1,0,0,1,0,0
2210127,Paid,60000,28,35000,770,1,1,0,0,1,0,0
2872818,Partner,28000,32,73000,805,1,1,0,0,0,0,0
1988798,Partner,25000,26,97000,770,1,1,0,0,0,0,0
2984213,Paid,33764,43,200000,755,1,1,0,0,1,0,0
2840985,Organic,136662,33,1,823,1,1,0,0,1,1,1
2702404,Organic,225000,28,99000,724,1,0,1,0,0,0,0
2840094,Partner,185848,34,120000,766,1,1,0,0,1,0,0
2108383,Partner,85000,28,57000,706,1,1,0,0,0,0,0
2605066,Organic,30000,41,155000,772,1,1,0,0,0,0,0
3032676,Partner,52000,58,62000,811,1,1,0,0,0,0,0
1987135,Partner,50822,35,45000,724,1,1,0,0,1,0,0
2721183,Paid,12800,54,27500,766,1,1,0,0,0,0,0
2885600,Paid,110000,37,75000,679,1,0,0,0,0,0,0
2311024,Organic,41562,30,62006,824,1,1,0,0,1,1,1
2817651,Partner,97672,38,120000,776,1,1,0,0,1,1,1
3012981,Partner,23940,24,40000,764,1,1,0,0,0,0,0
2165416,Partner,83429,37,260000,787,1,1,0,0,1,1,1
2736425,Organic,51000,31,54000,755,1,1,0,0,0,0,0
1887289,Partner,55000,39,150000,761,1,1,0,0,0,0,0
2577800,Organic,60000,19,30321,720,1,1,1,0,0,0,0
1934602,Organic,160000,33,80000,773,1,1,0,0,0,0,0
2829581,Partner,109800,50,75000,748,1,1,0,0,0,0,0
2076737,Organic,14937,34,80000,803,1,1,0,0,1,1,1
1998367,Paid,90000,26,48000,718,1,1,0,0,0,0,0
2538528,Paid,120815,30,235000,792,1,1,0,0,0,0,0
3134221,Partner,100000,25,25000,550,1,0,0,0,0,0,0
2973293,Partner,94949,24,48000,759,1,1,0,0,1,1,0
2484320,Paid,24000,31,59000,775,1,1,0,0,0,0,0
2445543,Paid,7225,45,180000,771,1,0,0,0,0,0,0
2251637,Organic,21000,35,81000,793,1,1,0,0,0,0,0
2850254,Partner,37995,35,39500,691,1,1,0,0,0,0,0
2581130,Partner,22304,37,43000,575,1,0,0,0,0,0,0
3017742,Organic,24863,28,62000,791,1,1,0,0,0,0,0
3068172,Paid,25793,25,21840,769,1,0,0,0,0,0,0
2464204,Paid,65000,29,60000,689,1,0,0,0,0,0,0
2550536,Paid,48000,37,52000,785,1,1,0,0,0,0,0
1920543,Paid,43701,30,41600,744,1,1,1,0,0,0,0
3039960,Partner,90000,32,64000,645,1,0,1,0,0,0,0
2063904,Partner,32000,28,100000,842,1,1,1,0,1,0,0
2476922,Paid,105000,29,157000,799,1,1,0,0,0,0,0
1999291,Organic,165000,55,300000,805,1,1,0,0,0,0,0
2468365,Organic,8126,27,35000,665,1,0,1,0,0,0,0
3124254,Organic,5770,31,93000,579,1,0,0,0,0,0,0
2272394,Paid,17500,39,138000,675,1,0,0,0,0,0,0
2846402,Organic,37000,33,62000,637,1,0,0,0,0,0,0
2385762,Organic,56126,42,33000,494,1,0,0,0,0,0,0
2495716,Partner,60000,31,55000,741,1,1,0,0,0,0,0
2040260,Paid,6000,29,28000,672,1,0,0,0,0,0,0
3099421,Organic,61266,22,45000,696,1,1,0,0,1,1,0
1923430,Partner,15800,32,66000,828,1,1,0,0,0,0,0
3020092,Partner,53600,54,150000,718,1,1,0,0,0,0,0
2335684,Organic,120000,42,95000,564,1,0,0,0,0,0,0
2674314,Partner,14916,31,114000,817,1,1,0,0,1,1,0
2078341,Partner,30000,29,38000,640,1,0,0,0,0,0,0
2115670,Partner,30000,25,20000,752,1,0,0,0,0,0,0
2020334,Partner,5200,27,60000,748,1,0,1,0,0,0,0
2455901,Organic,85214,24,44689,735,1,1,0,0,0,0,0
3114581,Partner,30000,29,35000,748,1,1,0,0,0,0,0
2346417,Paid,20000,34,65000,809,1,1,0,0,0,0,0
2799381,Organic,50284,31,102500,739,1,0,0,0,0,0,0
2568240,Partner,124000,27,56000,756,1,1,0,0,0,0,0
2224492,Paid,133594,29,72000,569,1,0,0,0,0,0,0
2430331,Partner,45853,26,45900,765,1,1,0,0,0,0,0
3025891,Partner,24000,29,15000,779,1,0,0,0,0,0,0
2660503,Partner,20435,39,65000,689,1,1,0,0,1,1,0
2136232,Partner,11000,41,40000,714,1,1,0,0,0,0,0
2337344,Paid,6324,33,24000,645,1,0,1,0,0,0,0
2732045,Partner,198000,33,75000,800,1,1,0,0,0,0,0
2836065,Paid,28635,25,55575,655,1,0,0,0,0,0,0
2396665,Partner,29000,26,47000,768,1,1,0,0,0,0,0
2188936,Partner,112000,30,48000,787,1,1,0,0,0,0,0
2406677,Organic,58298,32,75000,826,1,1,0,0,1,1,1
2783839,Partner,22000,24,37425,597,1,0,0,0,0,0,0
3126979,Paid,4334,35,50000,802,1,0,0,0,0,0,0
2909014,Paid,35000,28,65000,768,1,1,0,0,0,0,0
1914640,Organic,170000,29,80000,674,1,0,0,0,0,0,0
2315282,Paid,23000,26,33900,730,1,1,0,0,0,0,0
2411341,Partner,35881,34,47000,800,1,1,0,0,1,1,0
3123605,Paid,44000,28,92000,752,1,1,0,0,1,0,0
2159145,Partner,11908,33,61000,797,1,1,0,0,1,1,1
2468255,Organic,55000,61,80000,680,1,1,0,0,0,0,0
2702657,Partner,52000,53,350000,784,1,1,0,0,0,0,0
2694482,Organic,60236,39,135000,828,1,1,1,0,1,1,1
2298379,Paid,30000,61,750000,695,1,0,0,0,0,0,0
3016984,Partner,34361,28,85000,806,1,1,0,0,1,1,1
2780062,Partner,30212,45,57250,728,1,1,0,0,1,0,0
2084342,Paid,38000,25,39900,723,1,1,0,0,0,0,0
2375979,Partner,43000,34,33000,722,1,1,0,0,0,0,0
2223909,Paid,16000,30,30000,708,1,0,0,0,0,0,0
2787755,Organic,70448,40,160000,797,1,1,0,0,0,0,0
2631946,Partner,40000,28,50000,756,1,1,0,0,1,0,0
2443634,Partner,120000,39,85000,738,1,1,0,0,0,0,0
2431575,Partner,75000,53,85000,809,1,1,0,0,0,0,0
2900336,Partner,35076,36,53600,775,1,1,0,0,1,1,1
2409374,Paid,25000,23,54000,748,1,1,1,0,0,0,0
2048085,Organic,245726,28,75000,702,1,0,1,1,1,1,0
2541884,Paid,28000,25,62000,734,1,1,0,0,0,0,0
2194096,Paid,47270,26,11000,735,1,0,0,0,0,0,0
2130495,Partner,85886,40,22464,732,1,0,1,1,1,1,0
2065271,Organic,71196,29,76000,797,1,1,0,0,1,1,1
2230499,Organic,160000,30,90000,776,1,1,0,0,0,0,0
2823295,Partner,55097,29,70000,766,1,1,0,0,0,0,0
2070714,Paid,136064,26,70000,636,1,0,1,1,1,1,1
2501442,Partner,25456,29,70000,817,1,1,0,0,0,0,0
2173740,Paid,11539,58,52000,647,1,0,0,0,0,0,0
2994869,Paid,18000,53,33137,832,1,1,1,0,0,0,0
2794565,Partner,43000,23,29000,717,1,1,0,0,0,0,0
2347049,Paid,18492,49,24000,558,1,0,1,0,0,0,0
1921229,Partner,99000,23,45000,712,1,1,0,0,0,0,0
3091741,Paid,35000,26,26000,783,1,1,0,0,0,0,0
2436326,Partner,222619,29,90000,668,1,1,1,1,1,1,0
2033786,Organic,271439,31,115000,782,1,1,0,0,1,0,0
3002961,Organic,13446,35,64000,828,1,1,0,0,1,1,1
1976763,Paid,75000,33,50000,694,1,1,0,0,0,0,0
2716880,Partner,27857,29,53500,737,1,1,0,0,1,1,1
2205098,Paid,133009,31,150000,820,1,1,0,0,1,1,1
2046900,Paid,52649,25,32000,711,1,0,1,1,1,1,1
2988502,Paid,16440,30,7500,743,1,0,1,1,1,1,1
1983901,Partner,63000,49,82000,724,1,1,0,0,0,0,0
1932317,Partner,93000,29,174700,665,1,0,0,0,0,0,0
2854547,Paid,22087,33,8470,813,1,0,1,1,1,1,0
2469392,Partner,48565,47,68000,695,1,1,0,0,0,0,0
2866442,Paid,30500,57,90000,695,1,1,0,0,0,0,0
2504777,Paid,42724,28,67000,662,1,0,0,0,0,0,0
2961388,Partner,60000,32,60000,782,1,1,0,0,0,0,0
2285746,Partner,72000,59,111000,721,1,1,0,0,0,0,0
2289356,Organic,30000,25,46000,722,1,1,0,0,0,0,0
3089102,Partner,53000,24,29000,707,1,1,0,0,0,0,0
2042125,Partner,51883,37,90000,828,1,1,0,0,1,0,0
1883017,Organic,47319,33,84000,728,1,1,0,0,0,0,0
2139293,Partner,145000,32,150000,659,1,1,0,0,0,0,0
2770563,Partner,40000,50,58600,770,1,1,0,0,1,0,0
2934391,Partner,48000,27,45000,740,1,1,0,0,0,0,0
3100267,Paid,150000,34,90000,826,1,1,0,0,0,0,0
2946296,Partner,40486,36,43659,739,1,1,0,0,0,0,0
2507667,Partner,80000,26,90000,650,1,0,0,0,0,0,0
2208550,Organic,65000,30,75000,628,1,0,0,0,0,0,0
2701207,Paid,80000,26,42500,735,1,1,0,0,0,0,0
1932764,Paid,10500,25,11000,705,1,0,0,0,0,0,0
2319728,Paid,53449,23,55000,685,1,1,1,1,1,0,0
1995612,Paid,18000,34,65000,648,1,0,0,0,0,0,0
2319929,Partner,92000,42,67000,775,1,1,1,0,0,0,0
2257862,Partner,70463,40,53000,650,1,0,0,0,0,0,0
1900117,Paid,32000,56,32000,661,1,0,0,0,0,0,0
2094140,Paid,110000,35,96000,696,1,1,0,0,0,0,0
2802445,Partner,401336,32,341000,766,1,0,0,0,0,0,0
2065637,Paid,19000,51,48000,814,1,1,0,0,0,0,0
2176746,Partner,22797,35,72000,809,1,1,1,0,1,1,1
2464624,Organic,50793,33,36000,699,1,0,1,1,1,1,0
2020608,Organic,80000,30,55000,576,1,0,0,0,0,0,0
2684530,Paid,180000,30,105000,686,1,1,0,0,0,0,0
1977727,Paid,40000,28,52000,687,1,0,0,0,0,0,0
2921432,Paid,119006,28,91000,743,1,1,0,0,1,1,1
2416576,Paid,29900,24,16000,662,1,0,0,0,0,0,0
3027831,Partner,22000,29,11000,797,1,0,1,0,0,0,0
2695674,Organic,37824,31,80000,770,1,1,0,0,1,1,1
2622857,Partner,95000,39,85000,723,1,1,0,0,0,0,0
2079916,Organic,106000,29,58000,718,1,1,1,0,0,0,0
2886403,Organic,60342,25,40000,761,1,0,1,1,1,1,0
2776296,Partner,105000,53,55000,794,1,1,0,0,0,0,0
1992746,Paid,29855,36,68000,777,1,1,0,0,0,0,0
2264294,Paid,83000,26,17000,750,1,0,0,0,0,0,0
2661384,Partner,40534,45,147982,805,1,1,0,0,1,1,1
2174053,Partner,113000,30,80000,685,1,1,0,0,0,0,0
2457728,Organic,150000,34,400000,807,1,1,0,0,0,0,0
2774669,Paid,31000,24,41000,653,1,0,0,0,0,0,0
2968163,Partner,58000,30,80000,777,1,1,0,0,1,0,0
2873814,Paid,77000,26,41000,623,1,1,0,0,0,0,0
2931221,Paid,125000,32,132000,778,1,1,0,0,0,0,0
2857159,Organic,12182,36,90000,605,1,0,1,0,0,0,0
1905784,Paid,64000,29,85000,804,1,1,0,0,0,0,0
2105893,Organic,53000,32,18455,751,1,0,0,0,0,0,0
1928141,Organic,25311,39,58357,486,1,0,0,0,0,0,0
2135863,Paid,123419,29,98000,794,1,1,0,0,1,1,1
2485026,Partner,30000,37,53300,708,1,1,0,0,0,0,0
3031022,Organic,199146.47,32,49000,800,1,1,0,0,1,1,0
1970769,Paid,73000,29,60000,753,1,1,0,0,0,0,0
3107584,Partner,136000,29,51650,747,1,0,0,0,0,0,0
2916223,Partner,33000,24,45000,709,1,1,0,0,1,0,0
2470618,Organic,51000,56,70000,736,1,1,0,0,0,0,0
2234430,Paid,24835,28,54200,795,1,1,0,0,0,0,0
2377034,Paid,40000,59,187000,814,1,1,0,0,0,0,0
2239198,Paid,75710,52,74695,787,1,1,0,0,0,0,0
2774242,Paid,44197,32,49000,793,1,1,0,0,1,1,1
2835408,Partner,145000,31,250000,821,1,1,0,0,0,0,0
2408948,Paid,30417,35,40000,703,1,0,0,0,0,0,0
2853489,Partner,9000,27,62000,695,1,1,0,0,0,0,0
2485796,Organic,36000,29,26500,765,1,1,0,0,0,0,0
2156341,Organic,53496,31,85000,769,1,1,1,0,1,1,1
2335220,Partner,34000,27,48000,771,1,1,0,0,0,0,0
2852530,Organic,68000,29,96000,566,1,1,0,0,0,0,0
1885332,Partner,40000,55,85000,649,1,0,1,0,0,0,0
2184929,Partner,120000,26,40000,730,1,0,0,0,0,0,0
1942398,Partner,263000,35,240000,839,1,1,0,0,0,0,0
2766208,Partner,49418,29,42000,690,1,1,0,0,0,0,0
2694195,Paid,99095,39,99800,694,1,0,0,0,0,0,0
3034268,Organic,94887,25,62000,723,1,1,0,0,1,1,0
1983436,Organic,47708,31,62000,789,1,1,0,0,0,0,0
1888250,Partner,11587,34,24000,774,1,1,0,0,1,1,0
2726800,Partner,43533,27,45000,804,1,1,0,0,1,1,0
2233862,Organic,65000,28,33280,748,1,1,0,0,0,0,0
2654881,Partner,23446,47,120000,798,1,1,0,0,1,1,0
2648347,Partner,23763,31,55000,840,1,1,0,0,1,0,0
3123113,Paid,48000,35,50000,643,1,0,0,0,0,0,0
2325610,Partner,10000,32,60000,661,1,0,0,0,0,0,0
2979407,Paid,10000,23,50000,731,1,1,0,0,0,0,0
2561774,Partner,9529,24,20000,681,1,0,1,1,1,1,0
3064077,Partner,6056,34,125000,734,1,1,0,0,1,1,0
2688455,Partner,43000,46,37000,692,1,0,1,0,0,0,0
2100939,Paid,8530,29,119435,740,1,1,0,0,0,0,0
1920186,Paid,34523,30,41000,836,1,1,0,0,1,1,1
3031905,Paid,22768,29,81000,790,1,1,0,0,1,1,1
3075227,Organic,110000,27,78000,790,1,1,0,0,1,1,0
3072755,Partner,26982,38,41000,734,1,1,0,0,1,0,0
1930586,Organic,21183,28,38000,736,1,1,0,0,1,0,0
2289277,Partner,40000,27,50000,706,1,1,0,0,1,0,0
2597159,Partner,6845,22,19000,556,1,0,0,0,0,0,0
1971194,Partner,40000,33,58800,572,1,0,0,0,0,0,0
3017553,Paid,11000,33,37000,639,1,0,0,0,0,0,0
2427285,Organic,13951,27,60000,648,1,0,1,1,1,0,0
2934989,Partner,55000,25,119225,753,1,1,0,0,0,0,0
2865492,Paid,54906,41,100000,832,1,1,0,0,0,0,0
2230844,Paid,14200,22,36000,629,1,0,0,0,0,0,0
2996107,Paid,15000,24,9000,727,1,0,0,0,0,0,0
1991325,Partner,13000,50,100000,650,1,1,1,0,0,0,0
3066699,Organic,45034,27,45000,740,1,1,0,0,0,0,0
2955542,Partner,54251,31,108000,804,1,1,0,0,1,1,1
2742342,Paid,58000,30,60000,764,1,1,0,0,0,0,0
2419249,Paid,15446,27,40000,677,1,0,0,0,0,0,0
2283721,Partner,26478,44,60000,797,1,1,0,0,0,0,0
2189289,Organic,380000,36,325000,767,1,1,0,0,1,0,0
2951714,Paid,31107,35,51000,766,1,0,1,1,1,1,1
2703031,Paid,12802,27,45000,647,1,0,0,0,0,0,0
2843923,Partner,20000,23,2400,494,1,0,0,0,0,0,0
1940336,Organic,27783,23,37440,728,1,1,0,0,0,0,0
1943123,Paid,46000,30,52500,746,1,1,0,0,1,0,0
3104190,Paid,60000,37,51000,690,1,1,0,0,0,0,0
2559197,Partner,1400,24,18000,529,1,0,0,0,0,0,0
1900658,Organic,55000,37,42600,636,1,0,0,0,0,0,0
2748112,Paid,100000,48,29983,629,1,0,0,0,0,0,0
2286739,Organic,21413,22,29000,661,1,0,1,1,1,0,0
2882127,Partner,75556,27,28000,574,1,0,0,0,0,0,0
1914724,Paid,12000,29,50000,774,1,1,0,0,0,0,0
3011759,Partner,54452,29,75000,645,1,0,0,0,0,0,0
1889953,Organic,10000,22,8000,681,1,0,0,0,0,0,0
2117044,Organic,89820,51,44000,818,1,0,1,1,1,1,0
2433526,Paid,31000,28,30000,628,1,0,0,0,0,0,0
2331976,Paid,56000,34,40000,755,1,1,0,0,0,0,0
2011130,Paid,17000,25,35000,757,1,1,0,0,0,0,0
2189429,Paid,48480,37,55000,738,1,1,0,0,1,1,1
2484330,Organic,100000,25,63190,690,1,1,0,0,0,0,0
2185484,Partner,44458,39,106000,809,1,1,0,0,1,1,1
2866887,Partner,7000,36,36000,790,1,1,0,0,0,0,0
2206563,Organic,33000,24,57000,677,1,1,1,0,0,0,0
2217456,Organic,128430,25,52665,732,1,1,0,0,1,1,1
2226882,Organic,31156,27,24960,678,1,0,0,0,0,0,0
2585945,Organic,28000,24,29000,764,1,0,0,0,0,0,0
2789456,Organic,48920,22,40000,697,1,1,0,0,1,1,0
2927717,Partner,42656,27,35000,649,1,0,0,0,0,0,0
2813216,Organic,48000,26,54000,741,1,0,0,0,0,0,0
2944228,Organic,47078,29,30000,747,1,0,1,1,1,0,0
2457661,Paid,26000,35,40000,541,1,0,0,0,0,0,0
2262156,Partner,140471,29,75000,731,1,1,0,0,1,1,0
2875121,Paid,64575,28,60000,655,1,0,1,1,1,1,1
2891170,Partner,148620,26,36500,747,1,1,1,0,0,0,0
2254544,Paid,76130,34,37000,690,1,1,0,0,1,1,0
2714946,Organic,51331,40,45283,672,1,0,1,1,1,0,0
3031165,Partner,63000,36,103000,716,1,1,0,0,0,0,0
2246405,Paid,132174,37,90000,824,1,1,0,0,1,1,1
3036400,Organic,14182,31,54000,796,1,1,0,0,0,0,0
2191334,Organic,31100,39,47250,841,1,1,0,0,1,0,0
2282552,Paid,27000,30,30000,731,1,0,0,0,0,0,0
3109717,Partner,74000,40,63500,719,1,1,0,0,0,0,0
1919971,Organic,22034,24,42000,754,1,1,1,0,0,0,0
2611923,Paid,20000,56,122000,820,1,1,0,0,1,0,0
2332612,Paid,94400,31,5000,722,1,0,0,0,0,0,0
2132622,Partner,65000,35,5000,676,1,0,0,0,0,0,0
2716836,Organic,39362,26,45000,767,1,1,0,0,0,0,0
2727636,Paid,83500,27,70000,737,1,1,1,0,1,0,0
3082133,Paid,200000,35,350000,830,1,1,0,0,0,0,0
2496745,Organic,57000,33,75000,482,1,0,0,0,0,0,0
2849575,Organic,20000,27,30000,561,1,0,1,0,0,0,0
2290617,Paid,90000,30,65000,747,1,1,0,0,0,0,0
2869755,Partner,55221,33,52000,789,1,1,0,0,0,0,0
3083413,Partner,59000,27,50000,778,1,1,0,0,0,0,0
3083840,Organic,79000,29,38000,750,1,1,0,0,1,1,0
2775959,Partner,55000,26,77000,739,1,1,0,0,0,0,0
2771545,Partner,75013,27,50000,641,1,0,1,1,1,1,0
2051511,Partner,30000,26,75000,785,1,1,0,0,0,0,0
2967751,Partner,71872,33,79500,737,1,1,0,0,1,1,0
2859797,Organic,47871,35,56000,805,1,1,1,0,1,1,0
2106434,Partner,70664,35,77500,783,1,1,0,0,1,1,0
3119799,Paid,58617,37,62000,809,1,1,0,0,1,1,0
3082586,Partner,64000,33,100800,677,1,1,0,0,0,0,0
2335831,Partner,69709,26,41000,668,1,0,1,1,1,1,0
2904875,Paid,38000,26,60000,787,1,1,0,0,0,0,0
1911824,Organic,60000,29,100000,764,1,1,0,0,0,0,0
2966698,Organic,118200,35,140000,693,1,1,0,0,0,0,0
2594409,Organic,96000,26,138000,750,1,1,0,0,0,0,0
2032309,Paid,74000,43,168000,645,1,0,0,0,0,0,0
2800199,Organic,14380,33,71000,800,1,1,0,0,1,1,1
2213425,Partner,90000,28,69000,766,1,1,0,0,1,0,0
1913048,Paid,30000,34,92500,622,1,0,0,0,0,0,0
2503743,Partner,29000,23,20000,696,1,0,0,0,0,0,0
2643442,Partner,88000,33,81000,788,1,1,0,0,0,0,0
3079355,Organic,22690,29,41673,749,1,1,0,0,1,0,0
2842835,Partner,53000,29,120000,781,1,1,0,0,0,0,0
2287880,Partner,45000,28,30000,774,1,1,1,0,1,0,0
2499421,Paid,97728,23,68000,719,1,1,1,1,1,1,0
2046338,Organic,100000,33,120000,682,1,1,0,0,0,0,0
2864803,Partner,47665,29,40000,806,1,1,0,0,0,0,0
3023688,Organic,24995,26,72000,790,1,1,0,0,1,1,1
2915530,Partner,14000,37,85000,579,1,0,0,0,0,0,0
2768913,Paid,81588,33,44000,705,1,1,0,0,0,0,0
1886685,Paid,85000,27,60000,653,1,0,0,0,0,0,0
1894305,Paid,67500,31,44000,649,1,0,0,0,0,0,0
2200359,Paid,43123,24,29000,703,1,1,1,1,1,0,0
2269946,Paid,25000,31,58000,530,1,0,1,0,0,0,0
2182084,Organic,49552,32,55414,809,1,1,0,0,1,1,1
2965913,Partner,41700,24,48000,729,1,1,0,0,0,0,0
2658120,Organic,3992,27,24983,609,1,0,0,0,0,0,0
2566139,Partner,23000,30,55000,693,1,0,0,0,0,0,0
2996413,Paid,18238,31,42630,801,1,1,0,0,1,0,0
2636067,Partner,33000,38,43000,838,1,1,0,0,0,0,0
2476562,Partner,171962,32,48000,769,1,1,1,1,1,1,0
2014093,Partner,9000,31,74880,706,1,1,0,0,0,0,0
3027223,Organic,90000,26,111111,738,1,1,0,0,0,0,0
2325126,Partner,20000,24,35000,720,1,1,1,0,0,0,0
2633950,Paid,24126,35,104000,772,1,1,0,0,0,0,0
2686261,Paid,30000,44,35000,575,1,0,0,0,0,0,0
3011446,Paid,32000,26,52000,682,1,1,0,0,0,0,0
2432657,Organic,60000,28,36000,663,1,0,0,0,0,0,0
3069984,Partner,40000,25,31000,654,1,0,0,0,0,0,0
2022070,Paid,8189.19,52,76000,818,1,1,1,1,1,1,0
3109686,Partner,165000,33,300000,834,1,1,0,0,0,0,0
2893989,Organic,106000,33,220000,799,1,1,1,0,0,0,0
2137727,Paid,58000,42,64000,642,1,0,0,0,0,0,0
2240428,Partner,20000,31,50000,717,1,1,0,0,0,0,0
2129872,Organic,8150,29,55000,672,1,0,0,0,0,0,0
1896714,Partner,68000,29,40000,752,1,1,0,0,1,0,0
1885885,Paid,40463,33,60000,759,1,1,0,0,1,1,0
2521685,Organic,26000,26,30000,734,1,1,0,0,0,0,0
1933601,Paid,25000,28,86000,785,1,1,0,0,0,0,0
2663620,Paid,23274,25,65000,777,1,1,0,0,0,0,0
2099433,Partner,218000,33,275000,670,1,0,0,0,0,0,0
2382086,Partner,30000,30,32000,719,1,1,0,0,0,0,0
2283814,Partner,26000,28,65000,756,1,1,0,0,0,0,0
2278602,Paid,29000,29,60000,708,1,1,0,0,0,0,0
2246185,Paid,66895,25,30000,706,1,1,0,0,1,1,1
3094395,Paid,16479,28,40000,672,1,1,0,0,0,0,0
1969284,Paid,30000,35,40000,701,1,1,0,0,0,0,0
3059344,Partner,124000,30,92000,760,1,1,0,0,0,0,0
2932681,Paid,68000,29,52000,619,1,1,0,0,0,0,0
2721151,Paid,70000,56,58000,835,1,1,0,0,0,0,0
2798671,Organic,32000,27,40000,680,1,0,0,0,0,0,0
2500590,Organic,88000,32,98000,777,1,1,0,0,0,0,0
1992370,Partner,58000,29,73000,674,1,1,0,0,0,0,0
2321748,Organic,27000,39,70000,694,1,0,1,0,0,0,0
2471152,Paid,77000,44,112000,816,1,1,0,0,0,0,0
2182113,Organic,32000,28,85000,753,1,1,1,0,1,0,0
3012568,Paid,59954,27,100000,744,1,1,0,0,0,0,0
2691074,Partner,21869,29,78000,674,1,0,0,0,0,0,0
2246676,Paid,4379,47,20000,757,1,0,0,0,0,0,0
2451218,Organic,16780,28,89000,725,1,1,0,0,0,0,0
2151037,Partner,60000,26,48814,712,1,1,0,0,0,0,0
1905318,Partner,70000,54,80000,677,1,0,0,0,0,0,0
2489237,Partner,99000,39,76400,724,1,1,0,0,0,0,0
2527424,Paid,60000,30,30000,570,1,0,0,0,0,0,0
3056132,Partner,5600,20,15000,635,1,0,0,0,0,0,0
3005799,Paid,130000,29,29267,726,1,1,0,0,0,0,0
2737152,Partner,157000,53,120000,685,1,0,0,0,0,0,0
2620718,Organic,44670,25,26000,714,1,0,1,0,0,0,0
2115169,Partner,28000,33,110000,797,1,1,0,0,0,0,0
2260272,Organic,25000,36,50000,766,1,1,0,0,0,0,0
2268681,Organic,120000,31,150000,554,1,0,0,0,0,0,0
2914612,Partner,25854,27,58000,757,1,1,1,0,0,0,0
2362936,Paid,57715,24,27000,704,1,1,0,0,0,0,0
2025444,Partner,29446,47,79000,797,1,1,0,0,1,1,1
1918607,Partner,205000,45,72600,608,1,0,1,0,0,0,0
2315837,Organic,100000,29,32000,693,1,0,1,0,0,0,0
2421527,Paid,60000,36,50000,775,1,1,0,0,0,0,0
2588985,Organic,130000,31,98512,770,1,1,0,0,0,0,0
